Gelado Bolacha e Chocolate,"3,54 €/lt",Continente,Olá,Gelados
"Gelado Wonder Toffee, Chocolate e Amêndoas Caramelizadas","22,19 €/lt",Continente,Magnum,Gelados
Gelado Caramelo Brownie Vegan Sem Lactose,"6,98 €/lt",Continente,Oh My Moo,Gelados
Gelado Avelã,"5,56 €/lt",Continente,Continente Seleção,Gelados
"Gelado Chocolate, Avelã e Caramelo","30,50 €/lt",Continente,Ferrero,Gelados
Gelado Classicone Manteiga de Amendoim,"2,64 €/lt",Continente,Continente,Gelados
Gelado Proteína Cappuccino,"6,58 €/lt",Continente,Continente,Gelados
Gelado Utopia Double Avelã,"15,89 €/lt",Continente,Magnum,Gelados
Gelado Caramelo Salgado Vegan Sem Lactose,"6,98 €/lt",Continente,Oh My Moo,Gelados
Gelado Bombom Chocolate Negro e Caramelo Vegan,"55,42 €/kg",Continente,Over the Moo,Gelados
Gelado Manteiga de Amendoim e Brownie Caramelo,"6,98 €/lt",Continente,Oh My Moo,Gelados
Gelado Brownie Caramelo Chunks,"6,98 €/lt",Continente,Oh My Moo,Gelados
Gelado Utopia Double Avelã,"23,49 €/lt",Continente,Magnum,Gelados
Gelado Bombom Chocolate Negro e Baunilha Vegan,"55,42 €/kg",Continente,Over the Moo,Gelados
Gelado Magnífico Cookies Vegan,"9,22 €/lt",Continente,Continente,Gelados
Gelado Cookie Dough,"6,98 €/lt",Continente,Oh My Moo,Gelados
Gelado Push-Pop,"4,66 €/lt",Continente,Continente,Gelados
Gelado Frutos Exóticos,"3,54 €/lt",Continente,Olá,Gelados
Gelado Proteína Biscoito,"6,58 €/lt",Continente,Continente,Gelados
Gelado Cone Caramelo,"5,19 €/lt",Continente,Cornetto,Gelados
Gelado Morango sem Lactose,"5,98 €/lt",Continente,Nutrégi,Gelados
Gelado Nata sem Lactose,"5,58 €/lt",Continente,Nutrégi,Gelados
Gelado Monstrinhos IceFest,"7,61 €/lt",Continente,Continente,Gelados
Tarte Gelada Morango,"6,14 €/lt",Continente,Viennetta,Gelados
Gelado Magnífico Chocolate e Amêndoa Vegan,"8,30 €/lt",Continente,Continente,Gelados
Açaí Orgânico com Pitaya sem Açúcar,"15,31 €/lt",Continente,Native Açaí,Gelados
Gelado Espiral Monstrinhos,"6,23 €/lt",Continente,Continente,Gelados
O Gelado Chocolate e Creme de Amendoim,"19,46 €/lt",Continente,Unknown,Gelados
Gelado Macaron Double Chocolate,"19,02 €/lt",Continente,Häagen-Dazs,Gelados
Porções de Salmão Fresco,"21,93 €/kg",Continente,Unknown,Peixe
Filetes de Robalo Fresco,"20,75 €/kg",Continente,Unknown,Peixe
Filetes de Dourada Fresca,"20,75 €/kg",Continente,Unknown,Peixe
Tranches de Salmão Selvagem MSC Ultracongelado,"29,52 €/kg",Continente,Iglo,Peixe
Posta de Salmão Fresca,"3,00 €/un",Continente,Unknown,Peixe
Filetes de Robalo ASC Ultracongelado,"29,95 €/kg",Continente,Iglo,Peixe
Porções de Salmão Ultracongelado,"23,78 €/kg",Continente,Royal Greenland,Peixe
Miolo de Camarão 80/100 Ultracongelado,"12,76 €/kg",Continente,Continente,Peixe
Filetes de Dourada ASC Ultracongelada,"29,95 €/kg",Continente,Iglo,Peixe
Bacalhau Desfiado 9 Meses de Cura MSC Congelado,"12,22 €/kg",Continente,Riberalves,Peixe
Lombos de Salmão ASC Ultracongelado,"25,98 €/kg",Continente,Continente,Peixe
Bacalhau Desfiado MSC Demolhado Ultracongelado,"13,58 €/kg",Continente,Continente,Peixe
Mimos de Pescada Ultracongelada,"12,47 €/kg",Continente,Pescanova,Peixe
Miolo de Camarão Grande 40/60 Ultracongelado,"22,95 €/kg",Continente,Pescanova,Peixe
Miolo de Camarão Gigante 15/30 Ultracongelado,"27,96 €/kg",Continente,Pescanova,Peixe
Salmão Fumado da Noruega,"34,95 €/kg",Continente,Continente Seleção,Peixe
Posta de Pescada Nº 5 do Chile para Cozer Ultracongelada,"17,49 €/kg",Continente,Pescanova,Peixe
Mimos de Pescada do Cabo Ultracongelados,"10,99 €/kg",Continente,Pescanova,Peixe
Miolo de Camarão Selvagem 20/40 Congelado,"23,23 €/kg",Continente,Continente,Peixe
Filetes de Pescada do Cabo Ultracongelada,"12,47 €/kg",Continente,Pescanova,Peixe
Salmão Fumado da Noruega,"29,95 €/kg",Continente,Continente,Peixe
Dourada Média Fresca,"4,79 €/un",Continente,Unknown,Peixe
Salmão Selvagem Alaska Fumado,"101,13 €/kg",Continente,Martiko,Peixe
Lula Limpa Ultracongelada,"9,73 €/kg",Continente,Continente,Peixe
Supremas de Bacalhau Ultracongeladas,"22,25 €/kg",Continente,Pescanova,Peixe
Medalhões de Pescada do Cabo Ultracongelados,"13,39 €/kg",Continente,Pescanova,Peixe
Salmão da Noruega Fumado,"93,63 €/kg",Continente,Martiko,Peixe
Lombos de Salmão Ultracongelado,"31,96 €/kg",Continente,Pescanova,Peixe
Lombos de Bacalhau da Noruega MSC Demolhado Ultracongelado,"19,36 €/kg",Continente,Continente,Peixe
Bife de Atum Ultracongelado,"17,96 €/kg",Continente,Continente Seleção,Peixe
Miolo de Camarão Selvagem 10/30 Congelado,"19,16 €/kg",Continente,Continente,Peixe
Posta de Perca do Nilo Fresca,"3,00 €/un",Continente,Unknown,Peixe
Medalhões de Pescada sem Pele Ultracongelada,"14,47 €/kg",Continente,Pescanova,Peixe
Bacalhau Desfiado Congelado,"11,75 €/kg",Continente,Pescanova,Peixe
Posta de Pescada do Chile nº5 Congelada,"2,70 €/un",Continente,Continente,Peixe
Filetes de Pangasius Ultracongelado,"7,48 €/kg",Continente,Pescanova,Peixe
Medalhões de Pescada do Cabo MSC Ultracongelada Pack Poupança,"9,17 €/kg",Continente,Continente,Peixe
Postas do Lombo de Bacalhau 9 Meses de Cura MSC Ultracongelado,"23,38 €/kg",Continente,Riberalves,Peixe
Miolo de Camarão 80/100 Ultracongelado,"19,97 €/kg",Continente,Pescanova,Peixe
Lombos de Pescada do Cabo Ultracongelada,"9,98 €/kg",Continente,Continente,Peixe
Filetes de Pescada Congelada,"8,99 €/kg",Continente,Unknown,Peixe
Salmão Fumado da Noruega,"42,90 €/kg",Continente,Continente Seleção,Peixe
Tiras de Salmão Fumado da Noruega,"39,90 €/kg",Continente,Continente Seleção,Peixe
Posta de Pescada Nº 3 do Cabo para Cozer Ultracongelada,"9,98 €/kg",Continente,Pescanova,Peixe
Robalo Grande Fresco,"6,29 €/un",Continente,Unknown,Peixe
Robalo Médio Fresco,"3,50 €/un",Continente,Unknown,Peixe
Miolo de Camarão Selvagem 80/100 Congelado Pack Poupança,"12,38 €/kg",Continente,Continente,Peixe
Pescada Grande do Cabo MSC para Cozer Ultracongelada,"7,81 €/kg",Continente,Continente,Peixe
Salmão Fumado da Noruega 30% Menos Sal,"56,13 €/kg",Continente,Continente Seleção,Peixe
Pescada Média do Cabo MSC para Cozer Ultracongelada,"7,32 €/kg",Continente,Continente,Peixe
"Polvo Congelado (800 gr a 1,5 kg)","11,99 €/un",Continente,Continente,Peixe
Lula Limpa Congelada,"9,99 €/kg",Continente,Pescanova,Peixe
Miolo de Gambão 20/40 Ultracongelado,"36,45 €/kg",Continente,Pescanova,Peixe
Dourada Grande Fresca,"6,29 €/un",Continente,Unknown,Peixe
Lula Limpa 20/40 Ultracongelada,"12,20 €/kg",Continente,Pescanova,Peixe
Lombos de Bacalhau MSC Demolhado Ultracongelado,"29,15 €/kg",Continente,Continente Seleção,Peixe
Lombos de Bacalhau 4 Meses de Cura MSC Ultracongelado,"27,80 €/kg",Continente,Riberalves,Peixe
Delícias do Mar Ultracongeladas,"5,56 €/kg",Continente,Pescanova,Peixe
Lombos de Pescada do Cabo Ultracongelada,"12,29 €/kg",Continente,Iglo,Peixe
Bacalhau Desfiado 12 Meses de Cura MSC Congelado,"17,47 €/kg",Continente,Riberalves,Peixe
Medalhões de Pescada do Cabo Ultracongelada,"12,19 €/kg",Continente,Iglo,Peixe
Miolo de Mexilhão Ultracongelado,"7,16 €/kg",Continente,Continente,Peixe
Tentáculos de Pota Grandes Congelados,"10,01 €/un",Continente,Continente,Peixe
Medalhões de Pescada do Cabo Ultracongelada,"11,58 €/kg",Continente,Iglo,Peixe
Argolas do Mar Ultracongeladas,"10,95 €/kg",Continente,Pescanova,Peixe
Cubos de Tamboril Ultracongelados,"28,63 €/kg",Continente,Pescanova,Peixe
Medalhões de Pescada do Cabo Ultracongelados,"9,23 €/kg",Continente,Continente,Peixe
Paloco do Pacífico MSC Desfiado Demolhado Ultracongelado,"7,18 €/kg",Continente,Continente,Peixe
Bacalhau Pacífico Desfiado Seco,"12,48 €/kg",Continente,Continente,Peixe
Miolo de Gamba Rosa Selvagem de Moçambique 30/40 Congelado,"21,96 €/kg",Continente,Continente Seleção,Peixe
Bife de Atum Ultracongelado,"15,73 €/kg",Continente,Continente,Peixe
Miolo de Camarão Selvagem 60/80 Congelado,"19,98 €/kg",Continente,Continente,Peixe
Salmão Fumado Marinado da Noruega,"57,38 €/kg",Continente,Continente Seleção,Peixe
Delícias do Mar em Forma de Lagosta Ultracongeladas,"8,59 €/kg",Continente,Pescanova,Peixe
Posta de Maruca 2ª Pele Congelada,"2,50 €/un",Continente,Continente,Peixe
Miolo de Amêijoa Dourada Ultracongelada,"11,96 €/kg",Continente,Continente,Peixe
Medalhões de Pescada do Cabo Ultracongelada,"11,45 €/kg",Continente,Iglo,Peixe
Cubos de Tamboril Congelado,"9,98 €/kg",Continente,Unknown,Peixe
Choco Limpo Ultracongelado,"19,50 €/kg",Continente,Pescanova,Peixe
Red Fish Médio Congelado,"2,00 €/un",Continente,Unknown,Peixe
Medalhões de Salmão Ultracongelado,"31,22 €/kg",Continente,Pescanova,Peixe
Posta de Solha Congelada,"6,24 €/kg",Continente,Continente,Peixe
Lombos de Pescada do Cabo Congelada,"16,64 €/kg",Continente,Pescanova,Peixe
Lula Limpa Ultracongelada,"12,99 €/kg",Continente,Continente,Peixe
Choquinhos Limpos Ultracongelados,"17,92 €/kg",Continente,Pescanova,Peixe
Lombo de Salmão Fumado Noruega,"73,00 €/kg",Continente,Ubago,Peixe
Lombos de Salmão Ultracongelado,"33,30 €/kg",Continente,Gelpeixe,Peixe
Delícias do Mar Ultracongeladas,"3,96 €/kg",Continente,Columbus,Peixe
Medalhões de Perca do Nilo Congelados,"22,98 €/kg",Continente,Continente,Peixe
Robalo Médio Fresco Nacional,"3,04 €/un",Continente,Unknown,Peixe
Delícias do Mar Ultracongeladas,"6,78 €/kg",Continente,Pescanova,Peixe
Camarão Cozido 30/50 Fresco,"0,33 €/un",Continente,Unknown,Peixe
Tentáculos de Pota Cozidos Ultracongelado,"24,97 €/kg",Continente,Pescanova,Peixe
Filetes de Peixe Gato Riscado Congelado,"5,29 €/kg",Continente,Unknown,Peixe
Lombos de Bacalhau Demolhado Ultracongelado,"40,28 €/kg",Continente,Pescanova,Peixe
Posta Garoupa Congelada,"4,20 €/un",Continente,Continente,Peixe
Camarão Cozido 25/35 Fresco,"0,52 €/un",Continente,Unknown,Peixe
Lombos de Salmão com Pele Ultracongelado,"23,96 €/kg",Continente,Pescanova,Peixe
Miolo de Camarão Selvagem Cozido 60/80 Congelado,"19,96 €/kg",Continente,Continente,Peixe
Dourada Extra Fresca,"11,54 €/un",Continente,Unknown,Peixe
Rabos de Pescada MSC Ultracongelada Pack Poupança,"4,66 €/kg",Continente,Continente,Peixe
Lombos de Bacalhau 9 Meses de Cura MSC Ultracongelado,"31,24 €/kg",Continente,Riberalves,Peixe
Bacalhau Desfiado Seco,"11,22 €/kg",Continente,Continente,Peixe
Choco Limpo Ultracongelado,"9,98 €/kg",Continente,Continente,Peixe
Bacalhau Desfiado Ultracongelado,"16,22 €/kg",Continente,Pescanova,Peixe
Camarão Vannamei 20/30 Congelado,"0,40 €/un",Continente,Unknown,Peixe
Polvo Limpo Nacional Ultracongelado,"11,99 €/kg",Continente,Continente,Peixe
Lombos de Pescada MSC Ultracongelada Pack Poupança,"9,89 €/kg",Continente,Continente,Peixe
Camarão Black Tiger 20/30 Congelado,"0,48 €/un",Continente,Unknown,Peixe
Tiras de Pota Ultracongeladas,"8,98 €/kg",Continente,Pescanova,Peixe
Paloco do Pacífico Desfiado Congelado Pack Poupança,"7,21 €/kg",Continente,Continente,Peixe
Posta de Maruca para Cozer Congelada,"8,98 €/kg",Continente,Unknown,Peixe
Paloco do Pacífico Desfiado Seco,"5,72 €/kg",Continente,Continente,Peixe
Pescada Média do Cabo MSC para Fritar Ultracongelada,"7,98 €/kg",Continente,Continente,Peixe
Filetes de Robalo ASC Ultracongelado,"27,82 €/kg",Continente,Iglo,Peixe
Filetes de Dourada ASC Ultracongelada,"27,82 €/kg",Continente,Iglo,Peixe
Lulinhas Ultracongeladas,"9,98 €/kg",Continente,Pescanova,Peixe
Lombos de Perca do Nilo Congelada,"15,98 €/kg",Continente,Continente,Peixe
Posta de Corvina Higienizada Congelada,"3,00 €/un",Continente,Unknown,Peixe
Lula Recheada com Carne Ultracongelada,"17,98 €/kg",Continente,Continente,Peixe
Lombos de Salmão ASC Ultracongelado,"29,96 €/kg",Continente,Continente,Peixe
Filetes de Salmão Congelado,"26,65 €/kg",Continente,Royal Greenland,Peixe
Gambão da Argentina Selvagem 20/30 Congelado,"0,60 €/un",Continente,Unknown,Peixe
Filetes de Pescada do Cabo Ultracongelada,"14,98 €/kg",Continente,Continente,Peixe
Lombos de Bacalhau 4 Meses de Cura MSC Congelado,"26,42 €/kg",Continente,Riberalves,Peixe
Postas de Bacalhau MSC Demolhado Ultracongelado Pack Poupança,"9,16 €/kg",Continente,Continente,Peixe
Bife de Espadarte Fresco,"22,95 €/kg",Continente,Continente,Peixe
Amêijoa Vietnamita com Casca Congelada,"2,19 €/un",Continente,Unknown,Peixe
Lombos de Salmão MSC Ultracongelado,"39,96 €/kg",Continente,Iglo,Peixe
Polvo Limpo Ultracongelado,"12,49 €/kg",Continente,Pescanova,Peixe
Filetes de Dourada Fresca,"21,21 €/kg",Continente,Continente,Peixe
Miolo de Camarão Panado Ultracongelado,"28,90 €/kg",Continente,Pescanova,Peixe
Salmão Fumado da Noruega Eco Biológico,"104,88 €/kg",Continente,Martiko,Peixe
Robalo Extra Fresco,"12,86 €/un",Continente,Unknown,Peixe
Tranches de Pescada sem Pele Ultracongeladas,"11,98 €/kg",Continente,Pescanova,Peixe
Paloco do Pacífico Desfiado Seco,"6,49 €/kg",Continente,Riberalves,Peixe
Lombos de Bacalhau 9 Meses de Cura MSC Ultracongelado,"31,44 €/kg",Continente,Riberalves,Peixe
Posta de Salmão Selvagem MSC Congelada,"2,09 €/un",Continente,Unknown,Peixe
Postas de Bacalhau 4 Meses de Cura MSC Ultracongelado,"11,86 €/kg",Continente,Riberalves,Peixe
Postas de Bacalhau MSC Ultracongelado,"11,59 €/kg",Continente,Riberalves,Peixe
Posta Perca do Nilo 2ª Pele Congelada,"2,90 €/un",Continente,Unknown,Peixe
Posta de Peixe Espada Preto Congelado,"12,84 €/kg",Continente,Unknown,Peixe
Lombos de Bacalhau 12 Meses de Cura MSC Gourmet Ultracongelado,"32,79 €/kg",Continente,Riberalves,Peixe
Posta de Cação Higienizada Congelado,"1,35 €/un",Continente,Filmar,Peixe
Posta de Maruca Ultracongelada,"8,32 €/kg",Continente,Continente,Peixe
Posta de Tintureira Congelada,"1,48 €/un",Continente,Continente,Peixe
Pescada Média da Argentina Congelada,"2,99 €/un",Continente,Unknown,Peixe
"Polvo Congelado (1,5 a 3 kg)","25,18 €/un",Continente,Continente,Peixe
Solha Congelada,"8,39 €/un",Continente,Unknown,Peixe
Posta de Pescada Nº 2 do Cabo Ultracongelada,"6,99 €/kg",Continente,Unknown,Peixe
Argolas do Mar Ultracongeladas,"10,09 €/kg",Continente,Pescanova,Peixe
Salmão Fumado Fatiado,"74,08 €/kg",Continente,Hardy,Peixe
Medalhões de Pescada do Cabo Ultracongelada,"11,49 €/kg",Continente,Pescanova,Peixe
Posta de Salmão ASC Congelado,"12,84 €/kg",Continente,BeiraNova,Peixe
Porções de Espadarte Fresco,"28,50 €/kg",Continente,Unknown,Peixe
Lombos de Bacalhau Demolhado Ultracongelado,"29,07 €/kg",Continente,Pescanova,Peixe
Tentáculos de Pota Cozidos Congelados,"19,98 €/kg",Continente,Continente,Peixe
Postas do Lombo de Bacalhau 4 Meses de Cura MSC Ultracongelado,"20,92 €/kg",Continente,Riberalves,Peixe
Camarão Moçambique Médio 48/64 Ultracongelado,"21,24 €/kg",Continente,Pescanova,Peixe
Lombinhos de Salmão Fumado,"86,13 €/kg",Continente,Ubago,Peixe
Camarão Vannamei Grande 40/48 Ultracongelado,"11,74 €/kg",Continente,Pescanova,Peixe
Camarão Cozido 30/50 Fresco,"10,82 €/kg",Continente,Continente,Peixe
Lombos de Bacalhau sem Pele Congelado,"19,97 €/kg",Continente,Dimar,Peixe
Preparado para Mariscada Congelado Pack Poupança,"6,66 €/kg",Continente,Continente,Peixe
Cubos de Salmão Fumado,"59,90 €/kg",Continente,Skandia,Peixe
Red Fish Grande Congelado,"5,51 €/un",Continente,Unknown,Peixe
Hambúrguer de Cavala Congelada,"20,41 €/kg",Continente,Portugal Fish,Peixe
Delícias do Mar Congeladas,"3,84 €/kg",Continente,Vici,Peixe
Bife de Atum Fresco,"22,45 €/kg",Continente,Continente,Peixe
Salmão Fumado da Escócia,"104,88 €/kg",Continente,Martiko,Peixe
Lombos de Bacalhau sem Espinhas 12 Meses de Cura MSC Congelados,"42,64 €/kg",Continente,Riberalves,Peixe
Filetes de Salmão Fresco,"21,97 €/kg",Continente,Continente,Peixe
Postas Médias de Bacalhau MSC Demolhado Ultracongelado,"10,48 €/kg",Continente,Continente,Peixe
Amêijoa Vietnamita Castanha Congelada,"0,33 €/un",Continente,Unknown,Peixe
Paloco do Pacífico MSC Desfiado Congelado,"7,35 €/kg",Continente,Riberalves,Peixe
Porções de Perca Fresca,"17,93 €/kg",Continente,Unknown,Peixe
Posta de Pescada Grande Fresca,"5,46 €/un",Continente,Unknown,Peixe
Postas Tradicionais de Bacalhau MSC Congelado,"11,49 €/kg",Continente,Continente,Peixe
Lombos de Salmão Fresco,"22,32 €/kg",Continente,Olav's,Peixe
Rabos de Pescada Fresca,"17,60 €/kg",Continente,Unknown,Peixe
Tranches de Salmão Selvagem MSC Ultracongelado,"31,96 €/kg",Continente,Iglo,Peixe
Tentáculos de Pota Ultracongelados,"11,11 €/un",Continente,BeiraNova,Peixe
Bacalhau Graúdo 1ª Noruega Seco,"32,48 €/un",Continente,Unknown,Peixe
Badanas de Bacalhau Seco,"8,56 €/kg",Continente,Continente,Peixe
Posta de Safio Fresco,"5,00 €/un",Continente,Unknown,Peixe
Postas de Bacalhau 4 Meses de Cura MSC Ultracongelado,"21,12 €/kg",Continente,Riberalves,Peixe
Hambúrguer de Robalo Congelado,"20,41 €/kg",Continente,Portugal Fish,Peixe
Miolo de Berbigão Ultracongelado,"27,96 €/kg",Continente,Continente,Peixe
Lula Recheada com Camarão Ultracongelada,"17,98 €/kg",Continente,Continente,Peixe
Lombos de Perca do Nilo Congelada Pack Poupança,"18,56 €/kg",Continente,Continente,Peixe
Lula Descongelada,"2,40 €/un",Continente,Unknown,Peixe
Potas Congeladas,"1,50 €/un",Continente,Unknown,Peixe
Lombos Naturais de Pescada Ultracongelada,"14,95 €/kg",Continente,Gelpeixe,Peixe
Camarão Vannamei ASC 24/40 Ultracongelado,"14,99 €/kg",Continente,Continente,Peixe
Tártaro Salmão Fumado,"69,90 €/kg",Continente,Ubago,Peixe
Redondos de Pescada da Argentina Ultracongelados,"8,38 €/kg",Continente,Unknown,Peixe
Bacalhau Crescido 1ª Noruega Seco,"19,78 €/un",Continente,Unknown,Peixe
Línguas de Bacalhau 12 Meses de Cura Congelado,"32,48 €/kg",Continente,Riberalves,Peixe
Hambúrguer de Salmão Congelado,"20,41 €/kg",Continente,Portugal Fish,Peixe
Filetes de Salmão Selvagem MSC Congelado,"23,58 €/kg",Continente,Dimar,Peixe
Carapau Pequeno Fresco,"0,40 €/un",Continente,Unknown,Peixe
Salmão Fumado com Trufas,"94,88 €/kg",Continente,Skandia,Peixe
Bacalhau Crescido Asa Branca 1ª Noruega Seco,"22,73 €/un",Continente,Unknown,Peixe
Pargo Mulato Fresco,"7,69 €/un",Continente,Unknown,Peixe
Lombos de Atum Descongelado,"5,85 €/un",Continente,Unknown,Peixe
Porções de Atum Descongelado,"24,92 €/kg",Continente,Unknown,Peixe
Mariscada sem Glúten Congelada,"8,74 €/kg",Continente,Continente Seleção,Peixe
Camarão de Moçambique 32/48 Ultracongelado,"24,36 €/kg",Continente,Pescanova,Peixe
Hambúrguer de Atum Congelado,"20,41 €/kg",Continente,Portugal Fish,Peixe
Ovas de Bacalhau Congeladas,"22,84 €/kg",Continente,Riberalves,Peixe
Rabos de Bacalhau Seco,"8,56 €/kg",Continente,Continente,Peixe
Mexilhão Fresco,"2,41 €/un",Continente,Unknown,Peixe
Medalhões de Perca do Nilo Congelada Pack Poupança,"20,99 €/kg",Continente,Continente,Peixe
Caldeirada de Bacalhau MSC Demolhado Ultracongelada,"5,27 €/kg",Continente,Continente,Peixe
Filetes de Red Fish Descongelado,"18,43 €/kg",Continente,Unknown,Peixe
Filetes de Tamboril Ultracongelado,"31,96 €/kg",Continente,Continente,Peixe
Filetes de Truta Salmonada Fresca,"14,99 €/un",Continente,Unknown,Peixe
Posta de Raia Congelada,"12,84 €/kg",Continente,Unknown,Peixe
Carapau Médio Fresco,"1,50 €/un",Continente,Unknown,Peixe
Cubos de Pangasius Ultracongelado,"10,50 €/kg",Continente,Pescanova,Peixe
Caras de Bacalhau Ultracongelado,"7,39 €/kg",Continente,Riberalves,Peixe
Miolo de Camarão Grande Cru 40/50 Ultracongelado,"21,30 €/kg",Continente,Pescanova,Peixe
Hambúrguer de Salmão e Queijo,"18,69 €/kg",Continente,Embumar,Peixe
Dourada Média Fresca Nacional,"4,50 €/un",Continente,Unknown,Peixe
Preparado para Mariscada Ultracongelado,"8,56 €/kg",Continente,Continente,Peixe
Bacalhau Crescido 1ª Noruega Seco,"22,08 €/un",Continente,Continente Seleção,Peixe
Camarão Vannamei 24/40 Ultracongelado,"12,49 €/kg",Continente,Pescanova,Peixe
Porções de Bacalhau MSC Fresco,"17,87 €/kg",Continente,Unknown,Peixe
Postas de Bacalhau Ultracongelado,"30,74 €/kg",Continente,Pescanova,Peixe
Boqueirão em Azeite Virgem Extra,"63,22 €/kg",Continente,Lorea,Peixe
Petinga Inteira Ultracongelada,"4,49 €/kg",Continente,Frip,Peixe
Porções de Atum-Albacora MSC Marinado Ultracongelado,"25,56 €/kg",Continente,Kold Fin,Peixe
Truta Arco-Íris Fumada,"53,63 €/gr",Continente,Skandia,Peixe
Lombinhos de Bacalhau MSC Demolhado Ultracongelado,"14,98 €/kg",Continente,Continente,Peixe
Pescada Grande do Cabo Congelada,"15,28 €/un",Continente,Unknown,Peixe
Linguado da Guiné Fresco,"3,75 €/un",Continente,Unknown,Peixe
Salmão Pequeno Fresco,"16,18 €/un",Continente,Unknown,Peixe
Camarão Cozido 40/60 Fresco,"11,96 €/kg",Continente,Pescanova,Peixe
Mexilhão Meia Concha da Nova Zelândia Ultracongelado,"21,96 €/kg",Continente,Continente Seleção,Peixe
Hambúrguer de Salmão e Bacalhau,"22,64 €/kg",Continente,Unknown,Peixe
Lombos de Bacalhau MSC Demolhado Ultracongelado,"28,33 €/kg",Continente,Continente Seleção,Peixe
Polvo Congelado (3 a 4 kg) - Metade,"28,78 €/un",Continente,Continente,Peixe
Camarão Moçambique Selvagem 80/100 Congelado,"0,20 €/un",Continente,Frip,Peixe
Pescada Média do Chile Congelada,"16,79 €/un",Continente,Unknown,Peixe
Filetes de Peixe Galo Ultracongelado,"33,56 €/kg",Continente,Continente,Peixe
Miolo de Camarão Selvagem 30/50 Congelado,"25,16 €/kg",Continente,Continente,Peixe
Pescada Grande da Argentina Congelada,"9,09 €/un",Continente,Unknown,Peixe
Posta de Red Fish Congelada Pack Poupança,"4,66 €/kg",Continente,Continente,Peixe
Filetes de Perca Gigante com Pele Ultracongelada,"21,83 €/kg",Continente,Pescanova,Peixe
Lombinhos do Mar Ultracongelados,"9,12 €/kg",Continente,Pescanova,Peixe
Linguado Fresco,"9,00 €/un",Continente,Unknown,Peixe
Cocktail de Bivalves Congelados,"15,16 €/kg",Continente,Continente,Peixe
Ovas de Bacalhau Higienizadas Congeladas,"9,32 €/un",Continente,Frip,Peixe
Bacalhau Graúdo Asa Branca 1ª Noruega Seco,"43,17 €/un",Continente,Unknown,Peixe
Lombos de Bacalhau MSC Higienizado Congelado,"5,25 €/un",Continente,Continente,Peixe
Lula da Patagónia Cortada Congelada,"17,48 €/kg",Continente,Continente,Peixe
Caras de Bacalhau Seco,"5,93 €/un",Continente,Continente,Peixe
Faneca Fresca,"1,35 €/un",Continente,Unknown,Peixe
Bacalhau Graúdo 1ª Noruega,"39,98 €/un",Continente,Nördsson,Peixe
Lombos de Bacalhau MSC Curados com Flor de Sal Congelado,"29,99 €/kg",Continente,Continente Seleção,Peixe
Espetada de Salmão e Atum Fresca,"7,99 €/un",Continente,Continente Fácil & Bom,Peixe
Lombos de Atum MSC Descongelado,"7,50 €/un",Continente,Unknown,Peixe
Posta de Congro Fresco,"5,00 €/un",Continente,Unknown,Peixe
Truta Salmonada Fresca,"3,50 €/un",Continente,Unknown,Peixe
Posta de Cação Higienizada Congelada,"1,98 €/un",Continente,Unknown,Peixe
Posta de Pescada para Cozer Congelada,"7,98 €/kg",Continente,Unknown,Peixe
Cachaços de Bacalhau Congelados Seleção do Chef Rui Paula,"20,75 €/kg",Continente,Caxamar,Peixe
Caldeirada de Peixe Ultracongelado,"5,86 €/kg",Continente,Continente,Peixe
Camarão Selvagem de Madagáscar 40/60 Congelado,"0,40 €/un",Continente,Unknown,Peixe
Camarão Cozido 30/40 Fresco,"15,98 €/kg",Continente,Pescanova,Peixe
Pescada Inteira Pequena Congelada,"1,79 €/un",Continente,Unknown,Peixe
Preparado para Arroz de Marisco Ultracongelado,"8,74 €/kg",Continente,Continente,Peixe
Choco Pequeno com Tinta Congelado,"9,99 €/kg",Continente,Continente,Peixe
Pescada Média do Cabo Congelada,"7,37 €/un",Continente,Unknown,Peixe
Verdinho Fresco,"0,44 €/un",Continente,Unknown,Peixe
Espetada de Salmão e Perca Fresca,"7,14 €/un",Continente,Continente Fácil & Bom,Peixe
Posta de Pescada Grande de Anzol Fresca,"9,12 €/un",Continente,Unknown,Peixe
Dentão Fresco,"4,00 €/un",Continente,Unknown,Peixe
Cachucho Fresco,"3,44 €/un",Continente,Unknown,Peixe
Maruca Inteira Média Congelada,"17,98 €/un",Continente,Unknown,Peixe
Miolo de Camarão Cozido 30/40 Fresco,"27,96 €/un",Continente,Continente,Peixe
Cantaril da Costa Fresco,"9,09 €/un",Continente,Unknown,Peixe
Carapau Pelim Congelado,"5,99 €/kg",Continente,Unknown,Peixe
Besugo Fresco,"4,50 €/un",Continente,Unknown,Peixe
Carpaccio de Salmão Fumado,"89,90 €/kg",Continente,Ubago,Peixe
Delícias do Mar em Forma de Lagosta Congeladas,"8,59 €/kg",Continente,Columbus,Peixe
Cocktail de Marisco Congelado,"11,23 €/kg",Continente,Continente,Peixe
Pescada Grande do Chile Congelada,"35,07 €/un",Continente,Unknown,Peixe
Lombos Tamboril Fresco,"11,70 €/un",Continente,Unknown,Peixe
Petinga Fresca,"0,28 €/un",Continente,Unknown,Peixe
Choco Limpo Higienizado Congelado,"12,99 €/un",Continente,Unknown,Peixe
Polvo Fresco (750 gr a 2 kg),"23,38 €/un",Continente,Unknown,Peixe
